title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,playlist_ID,channel_ID,url
No Love,2018-11-01T09:14:52Z,PT4M37S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",26341496,240690.0,182.0,"['August Alsina', 'オーガスト・アルシーナ', 'Nicki Minaj', 'ニッキーミナージュ', 'ニッキー・ミナージュ', 'No Love', 'Ｎｏ', 'Ｌｏｖｅ']",August Alsina - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCeQuDcc7V8NheqrwAEXeQ2g,c8KJNU7GvKI
Jerry Sprunger,2022-11-23T10:09:35Z,PT3M52S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",160217,1225.0,0.0,"['Tory lanez', 'T. PAIN', 'Rare RnB & New Jack 115', 'Jerry Sprunger']",Tory Lanez - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCYKF8xDQoRGUAFr867VQUTQ,VGnZrdFmE1M
Untouchable,2017-05-31T07:08:23Z,PT3M1S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",24379516,233927.0,278.0,"['YoungBoy Never Broke Again', 'Untouchable']",YoungBoy Never Broke Again - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCR28YDxjDE3ogQROaNdnRbQ,o-YTUqi6B40
Au bout des rêves,2018-07-30T00:11:37Z,PT4M25S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",6833579,27197.0,174.0,"['Booba', 'Trade Union', 'Mister Rudie', 'Ouest Side', 'Au bout des rêves']",Booba - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCM2z1XL2kr4uVQoA2elbCgw,e5t5eW8_CKY
"Shurwayne Winchester ""Born to Wine""",2016-12-02T22:53:22Z,PT5M56S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",1712372,12026.0,36.0,"['VPAL Music', 'VPALMusic', 'Reggae', 'Music', 'Shurwayne', 'Shurwayne Winchester', 'Jambe An Riddim', 'JambeAn Riddim', 'Techniques Records', 'Kurt Riley', 'Dancehall', 'Soca', 'Calyso', 'Whine', 'wine', 'Dance']",VPAL MUSIC,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCkrLLnlLihRtkVoybLsBeow,a-6h0BH5Uq0
Into You,2020-04-06T15:55:33Z,PT3M19S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",593003,4568.0,1.0,"['Precision Productions', 'Patrice Roberts', '10X over Riddim (Soca 2019 Trinidad and Tobago Carnival)', 'Into You']",Precision Productions - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCzwLv8KTLFJESaVebVWsm8Q,-hirTj_Jmzc
Pternsky - Non Stop (Jambe An Riddim),2015-10-21T16:54:13Z,PT3M4S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",1331434,11200.0,335.0,"['ttrn', 'tv', '96.1WEFM', 'Star', '947HD', '107.7', 'Music', 'for', 'Life', 'Riddim (Musical Genre)', 'Soca Music (Musical Genre)']",OJO World TT,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCDTMReEKULC-NiCg2-l9PAw,n62EE40p6MI
Made You Look,2014-11-09T01:18:22Z,PT3M23S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",6106404,90094.0,123.0,"['Nas', 'NAS', 'ナズ', '納斯', ""God's Son"", 'Made You Look']",Nas - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCPoQYATXIYvN5WB0c4f6jfQ,WpK2iTlPx9A
Mind Your Manners (feat. Icona Pop),2017-11-28T15:59:44Z,PT3M17S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",115259,1614.0,0.0,"['Chiddy Bang', 'Icona Pop', 'Breakfast', 'Mind Your Manners (feat. Icona Pop)']",Chiddy Bang - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCUTc6HPX8XDdPJzwdhUc_-Q,AkJ1xytd3hg
Miss You Bad,2022-04-10T10:05:38Z,PT2M57S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",443151,4190.0,0.0,"['Mr Eazi Burna Boy Life is Eazi', 'Vol. 2 - Lagos to London Miss You Bad']",Mr Eazi - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCbZKI-afOAF_gewoFoY-oXg,FyvYcJIc0Og
Zanako Vavy,2021-05-12T10:37:20Z,PT5M13S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America']",69506,177.0,1.0,"['Mahaleo Rakotobe ANdrianabela Charle-bert Andrianaivo Famantanantsoa RAJAONARISON', 'Zafimahaleo Rasolofondraosolo Razafindranoa Raosolosolofo Rakotobe Andrianabelina Honore Rabekoto Charle-Bert ANDRIANAIVO Zafimahaleo RASOLOFONDRAOSOLO Razafindranoa RAOSOLOSOLOFO Rakotobe ANDRIANABELINA Honore RABEKOTO Tadidiko (Madagascar) Zanako Vavy']",Mahaleo - Topic,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UC1Ab11vmdrvWSFqfWfKAXiw,ttn0Pm-g9GQ
T-Classic & MixNaija - La Cream (For Life) OFFICIAL VIDEO,2020-12-14T17:24:03Z,PT2M56S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",775623,5578.0,185.0,,MixNaija Ent,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCDf-NJyQoWPyBrMf3yDpdPQ,iHnw8NphQZQ
T Classic - Nobody Fine Pass You,2019-02-14T23:37:12Z,PT3M43S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",6195770,20212.0,802.0,,MixNaija Ent,(2022) WINTER,PL3vg9bEaC1no2m7EV-h3sKVNWNaoFtoSF,UCDf-NJyQoWPyBrMf3yDpdPQ,CUtChtJ0_ac
Dystopie-19,2021-09-23T10:01:34Z,PT6M21S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",85185,1417.0,0.0,"['Mysa', 'Dystopie-19']",Mysa - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC0nRmuI7pvy-YOjZL4EeuIg,-mvVFk_mysQ
Pix'L - Tribute,2020-05-08T09:48:51Z,PT4M38S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Reggae']",3710966,16494.0,354.0,"['Pix - l', 'Pix-l', 'Pixl', 'pix l', 'réunion', 'Ile de la Réunion', 'reunion', 'antilles', 'zouk', 'reggae', 'dance', 'dancehall', 'Cafrine', '974 musique', 'Kenyon', 'Metys', 'Rask', 'RnB', 'Rap', 'Hip hop']",PIX'L Officiel,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCI4WcAPYyg6xJx3SccyrrCQ,yV1XJroI0Uo
The Shin Sekaï - Je reviendrai (Clip officiel),2013-02-14T12:31:23Z,PT3M42S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",27065825,154352.0,7128.0,"['Paroles', 'Lyrics', 'Acoustic', 'Acoustique', 'Instrumental', 'Audio', 'Officiel', 'Official', 'Karaoké', 'Remix', 'Cover', 'Reprise', 'Album complet', 'Téléchargement', 'mp3', 'Live', 'Clip', 'Parodie', 'Sony Music', 'Hip-Hop/Rap', 'Je reviendrai', 'Sony Music Entertainment', 'The Shin Sekaï']",TheshinsekaiVEVO,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC-XvYHQmIsRkFFC_c_9NFjw,q91SeXgjmmo
Monada jeso ke nna,2021-03-24T13:10:28Z,PT5M40S,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",15138,110.0,1.0,,Limpopo madamara music,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCWIbG2BqAMQXSY5GSe4lfKg,BO_03JrA_S0
King Monada - Skorokoro,2018-12-29T23:17:45Z,PT5M31S,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",96297,307.0,15.0,,Kasiville Media,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC5JMpDlWA1HuteATpfOqxBg,P_WmAsD9qG8
King Monada X Janisto & CK - Brika Bhutsu,2018-04-12T10:34:18Z,PT5M30S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",27036,141.0,5.0,"['King Monada', 'Dj Janisto', 'CK The DJ', 'Bolobedu']",TERMINATION RECORDS,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCyhe498780Q4oRvgL6-YRuQ,uDwkvjhNJdc
Master KG - Jerusalema  [Feat. Nomcebo],2019-12-13T05:00:10Z,PT4M15S,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",559222633,4916454.0,147680.0,"['JERUSALAMA', 'MASTER KG', 'NOMCEBO']",Openmic Productions,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCzMzPGGVKpjZAJy1aOAUieA,fCZVL_8D048
Boris Way - Pink Soldiers,2022-08-21T12:36:36Z,PT2M16S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music']",714927,15353.0,127.0,"['Pink Soldiers', 'Boris Way Pink Soldiers', 'Pink Soldiers Boris Way', 'Boris Way Squid Game', 'Squid Game Boris Way', 'Squid Game Boris Way Pink Soldiers', 'Squid Game Boris Way Remix', 'Boris Way Remix', 'Boris Way']",Taz Network,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCJ6ERWrxZzb9Ua3oeRcIe0g,8xeaE3ibth0
In My Maserati,2020-06-28T06:20:29Z,PT3M22S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",10014983,55201.0,9.0,"['Olakira', 'In My Maserati']",Olakira - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCcB06tZ4kBmerpEpjfOvmBg,hgLqe9BGiEA
Halla Halla,2017-01-14T18:32:59Z,PT3M28S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Reggae']",129922,2127.0,0.0,"['Lexxus', 'Greensleeves Rhythm Album #1: Bellyas', 'Halla Halla']",Lexxus - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCv6nrL7MMjwh0kfcV9LR_8A,WyNITz5TqG4
The Money,2020-10-08T17:20:27Z,PT3M42S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",502809,2714.0,0.0,"['Davido', 'Olamide', 'The Money']",Davido - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCehhqT7086Y04HAQ121lu3g,yDAirUdKpqo
Shake Body,2020-07-15T05:36:56Z,PT3M29S,,2569384,28123.0,2.0,"['Skales', 'Man Of The Year', 'Shake Body']",Skales - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCSdKuswRnuEUmXu-ikPxqbA,2XfysP7qbI4
Khalid - Better,2018-11-09T05:00:03Z,PT4M11S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",896585535,4139097.0,69742.0,"['khalid', 'better', 'better khalid', 'khalid better', 'nothing feels better than this khalid', 'khalid songs', 'kalid', 'khaled', 'better now', 'post malone', 'halsey', 'better than this', 'nothing feels better than this', 'khaled better', 'pop music', '18 teen', '8tee', 'video', 'english songs', 'lovely', 'be like that khalid', 'silence khalid', 'know your worth khalid', 'bazzi', 'ella mai', 'bryson tiller', 'alt pop', 'rnb', 'hip hop', 'Better', 'Khalid', 'R&B', 'Right Hand Music Group', 'LLC/RCA Records']",KhalidVEVO,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCcN-NDV03eHs6oLd1pe2r8w,x3bfa3DZ8JM
PARTYNEXTDOOR & Rihanna - BELIEVE IT,2020-03-27T04:05:45Z,PT3M4S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",53696314,521888.0,10386.0,"['partynextdoor', 'PND', 'ovo', 'ovo sound', 'believe it rihanna', 'partymobile', 'pnd rih', 'rihanna', 'new rihanna', 'believe it', 'party rihanna', 'believe it partynextdoor', 'party next door', 'rihanna duet', 'believe it song', 'party mobile', 'featuring rihanna', 'hip hop', 'toronto', 'r&b', 'partynextdoor new music', 'pnd new music', 'pnd rihanna', 'rihanna pnd', 'rihanna believe it', 'rihanna pnd believe it']",PARTYNEXTDOOR,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCz9f4llEeQyb5F2_p9CirYw,gejbbL1AaJk
Nobody,2018-07-24T15:39:31Z,PT4M42S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",1403234,23242.0,3.0,"['Rick Ross', 'リックロス', 'リック・ロス', 'French Montana', 'フレンチ・モンタナ', 'Mastermind', 'Nobody']",Rick Ross - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCayETQO60tEaJ0ihqZYstRQ,1xKzfjZe7U0
Kaf Malbar - #LookGood - Mai 2015,2015-05-08T05:00:01Z,PT3M46S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",2892882,14424.0,695.0,"['#LookGood', 'Kaf Malbar', 'Alternative', 'Dada House Prod', '#DouysiDouy']",DADA HOUSE,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCyOxI8OYU2IZ4Py72LFNMfA,UC-G9ZKsY70
Bracket Ft. P Square - No Time,2011-06-30T15:57:04Z,PT4M24S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",5251661,23265.0,1087.0,"['bracket videos', 'timaya', 'dem mama', 'nigerian music', 'nigerian artists', 'naija hip pop', 'naija music', 'adaowerri', 'latest naija music 2011', 'free naija music', 'me&u', 'free naija videos', 'best nigerian videos', 'muah muah', 'nollywood love', 'iroko music', '2face videos', 'bracket', 'jmartins', 'best selling music videos', 'Bracket (Musical Group)', 'my people', 'naija hits', 'yori yori remix', 'kolo', 'no time']",officialbracket,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC2IL3gq7IW08OPAIhkf8jzQ,aBNkSYAEICQ
One Right Now,2022-06-02T10:01:30Z,PT3M13S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",20423557,154888.0,36.0,"['Post Malone', 'ポストマローン', 'ポスト・マローン', 'The Weeknd', 'ザウィークエンド', 'ザ・ウィークエンド', 'Twelve Carat Toothache', 'One Right Now', 'ワンライトナウ', 'ワン・ライト・ナウ']",Post Malone - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCyD3XWRK9ko-izf2nBSFitw,tJttoZEbvYg
2step (feat. Lil Baby),2022-05-26T11:23:27Z,PT2M44S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",1247921,9986.0,1.0,"['Ed Sheeran', 'Lil Baby', '=', '2step (feat. Lil Baby)']",Ed Sheeran - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UClmXPfaYhXOYsNn_QUyheWQ,OePtCSw1BB8
Cross Me (feat. Chance the Rapper & PnB Rock),2019-07-11T10:11:03Z,PT3M27S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",9999278,86626.0,73.0,"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock', 'No.6 Collaborations Project', 'Cross Me (feat. Chance the Rapper & PnB Rock)']",Ed Sheeran - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UClmXPfaYhXOYsNn_QUyheWQ,_ZKkYeyb778
Enjoy Yourself,2020-07-03T04:04:23Z,PT3M18S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",19511481,162806.0,504.0,"['Pop Smoke', 'ポップスモーク', 'ポップ・スモーク', 'KAROL G', 'カロルジー', 'カロルＧ', 'Shoot For The Stars Aim For The Moon', 'Enjoy Yourself']",Pop Smoke - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCD3fewmHnwmzjA3IeYWovaQ,4kmaR5BP55I
Pure Water,2019-06-27T10:08:08Z,PT3M13S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",66222185,561175.0,69.0,"['Mustard', 'ＤＪＭｕｓｔａｒｄ', 'DJ Mustard', 'Migos', 'ミーゴス', 'Perfect Ten', 'Pure Water']",Mustard - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC2XwDpZVozu9udZfLReC9kQ,7NusnMyTEGc
Motley Crew,2021-07-09T04:04:17Z,PT3M5S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",27118263,195791.0,19.0,"['Post Malone', 'ポストマローン', 'ポスト・マローン', 'Motley Crew', 'モトリークルー', 'モトリー・クルー']",Post Malone - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCyD3XWRK9ko-izf2nBSFitw,eq6lKYNgs8Y
EVERY CHANCE I GET,2021-04-30T04:25:26Z,PT3M57S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",56428282,457026.0,73.0,"['DJ Khaled', 'ディージェーキャレド', 'Lil Baby', 'Lil Durk', 'KHALED KHALED', 'EVERY CHANCE I GET']",DJ Khaled - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCF_sh7efmoosuGZVYWzryiQ,vXjAiRuZoPU
TIMEKA MARSHALL- I WON'T STOP OFFICIAL MUSIC VIDEO,2015-07-10T03:25:23Z,PT3M37S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",1326952,12407.0,504.0,"['timeka marshall', ""I won't stop"", 'Music Video (TV Genre)', 'kurt riley', 'jambean riddim', 'reggae', 'dancehall', 'guyana', 'jamaica', 'caribbean music', 'Trinidad']",Timeka Marshall,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCfFwymHnHxpFmlMEkVCcsEg,AhVQQfvOEls
Gone,2020-06-18T00:48:30Z,PT2M52S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",522189,7874.0,108.0,"['That Dude DAX', 'PACIFIC', 'Gone']",THAT DUDE DAX - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC7483lA92Cdo16yljk0OMKw,W2plxREge50
Nice to Meet Me,2022-04-07T10:06:59Z,PT2M52S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",129297,2222.0,1.0,"['Rxseboy', 'Au/Ra', 'Nice to Meet Me']",Rxseboy - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCx4K56ccgugBVZPxxeFhq8w,HfNCk72hvD0
not okay,2021-02-18T03:42:24Z,PT3M50S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",531686,7628.0,7.0,"['KillBunk', 'not okay']",KillBunk - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCI1FASymGSFZv0qikI0K1mA,-n5fH0uqIp8
You Don't Want Me Anymore,2019-05-30T10:32:04Z,PT2M45S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",5188584,72664.0,244.0,"['Snøw', 'Teqkoi', ""You Don't Want Me Anymore""]",Snøw - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCGCEMMwiJm7q-hrJPqwSOCQ,sVAktnwExmc
i trust u. (feat. Cold Illumination),2020-03-05T10:17:50Z,PT2M52S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",1475531,17190.0,63.0,"['Rxseboy', 'Cold Illumination', 'i trust u. (feat. Cold Illumination)']",Rxseboy - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCx4K56ccgugBVZPxxeFhq8w,lhJxGJvjXF8
I Love Fire,2020-06-24T10:01:33Z,PT3M30S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",229226,3369.0,28.0,"['Yxng Davi', 'I Love Fire']",Yxng Davi - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCsOGcymMrVs6by_R7Q8WA1A,ABjO7jRDA6Q
Bruk It Off,2019-04-11T12:01:00Z,PT3M10S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",330484,3294.0,2.0,"['Jahyanaï', 'Doctor Beatz', 'Wendy Torvic', 'Bruk It Off']",Jahyanai - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCDlDyQ8SshpGCulP1CJq1Tg,dXIOg-ALBgk
Can't Help but Wait,2017-04-27T04:28:54Z,PT3M27S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",14354206,176873.0,567.0,"['Trey Songz', 'Trey Day', ""Can't Help but Wait""]",Trey Songz - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCcwwWURLe-i98D1FjVkq93Q,iWGk53PDHQk
Zola ft Unathi Sana lwami,2014-05-11T00:28:29Z,PT4M7S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",621635,4959.0,451.0,,sinqobile msweli,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC-Iy0vhdMC1B9dspxo6ZtFw,llolDEYamV0
K.O (Feat. Nandi Mngoma) - Skhanda Love,2015-03-02T19:32:40Z,PT4M40S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",5245965,38615.0,2082.0,"['K.O', 'KO', 'Nandi Mngoma', 'Skhanda Love', 'Skhanda Republic', 'Cashtime Life', 'Cashtime Tsotsi 4 Life', 'Cashtime Tsotsi For Life', 'Music', 'Collaboration', 'Duet', 'Rap', 'Hip Hop', 'Africa', 'South Africa', 'Hit', 'Love', 'Love Song']",Cashtime Life,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC8jPh_LIjfAITpdVEFCwuvQ,GM2MdN2gQ5Y
