title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,playlist_ID,channel_ID,url
What You Got,2018-07-31,244,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",5393092,55830.0,69.0,"[""Colby O'Donis"", 'コルビーオドニス', 'コルビー・オドニス', 'Akon', 'エイコン', 'Colby O', 'What You Got', 'ホワットユーゴット', 'フィーチャリングエイコン', 'What You Got feat． Akon']",Colby O'Donis - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC3Q_uTsHI_ygfSvEzjvSLKA,7YRytqcZwOE
Lost,2018-10-30,235,['Pop_music'],37534248,344581.0,1095.0,"['Frank Ocean', 'フランクオーシャン', 'フランク・オーシャン', 'channel ORANGE', 'Lost', 'ロスト']",Frank Ocean - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCETYiBLjt2v-pcKSgf8pe6g,J3DWAJGaf7o
The Rain,2018-07-31,208,"['Hip_hop_music', 'Rhythm_and_blues', 'Soul_music']",1680038,20265.0,115.0,"['Akon', 'エイコン', 'Konvicted', 'The Rain', 'ザ・レイン']",Akon - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCRWV7T1N1UFFYsiiEAoUbFw,hKR6NaRsy8M
Olamide - Infinity ft. Omah Lay,2020-11-10,178,"['Hip_hop_music', 'Pop_music']",64472433,353626.0,12071.0,"['Olamide', 'Infinity', '(Official', 'Video)', 'YBNL', 'Nation', 'EMPIRE', 'World']",OlamideVEVO,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCP7Lfr29SgtN4DuakXJfg0g,Pu69SyqwPGg
I Love You,2022-03-28,284,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",268769,2297.0,1.0,"['P-Square', 'Danger', 'I Love You']",P-Square - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCl61Ij0v5ulMS0UxvAxsXcg,EOy3DaVsIZs
Throw Dat D,2015-09-16,223,['Hip_hop_music'],318758,2923.0,16.0,"['Akon', 'KonKrete', 'Jungle', 'Throw', 'Dat']",Akon - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCRWV7T1N1UFFYsiiEAoUbFw,fXMfccd3hVM
Yalli Naseeni,2014-09-01,227,"['Hip_hop_music', 'Pop_music']",241384,1609.0,5.0,"['Akon & Melissa', 'Yalli Naseeni - Single', 'Yalli Naseeni']",Akon - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCRWV7T1N1UFFYsiiEAoUbFw,GUCBAtwnMHw
F*ck Love,2021-06-03,198,"['Hip_hop_music', 'Independent_music']",11011412,171210.0,98.0,"['Lund', 'F*ck Love']",Lund - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCq-xM_TrlR8_TPzRe7AHLmw,5qdFjGI9948
Sheryfa Luna - Quelque Part,2009-12-01,216,"['Hip_hop_music', 'Pop_music']",10656484,38492.0,1692.0,"['Sheryfa', 'Luna', 'ULM', 'Hip', 'Hop']",SheryfaLunaVEVO,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC9ooDt12Ki9nhKYtiR4cCbA,uDyHQGHic0I
Miss You Die (Deluxe),2022-03-28,285,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",18378,147.0,1.0,"['P-Square', 'Gameover', 'Miss You Die']",P-Square - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCl61Ij0v5ulMS0UxvAxsXcg,DQ0xK1ohCg8
Proud Of Me,2020-04-09,189,"['Electronic_music', 'Hip_hop_music']",2546694,24675.0,100.0,"['J.I the Prince of N.Y', 'Proud Of Me']",J.I the Prince of N.Y - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCJddJdlRHV_QnKx21wmV-8Q,oogASlBFc5Y
2 On,2017-01-28,227,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",24918390,312092.0,492.0,"['Tinashe', 'ティナーシェ', 'ScHoolboy Q', 'Aquarius', '2 On']",Tinashe - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UChGCIQRJZHn9iYErPx3vWSQ,zTJNaZ9AgFE
Already Taken,2020-11-20,238,"['Hip_hop_music', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",2623583,37225.0,3.0,"['Trey Songz Passion', 'Pain & Pleasure Already Taken']",Trey Songz - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCcwwWURLe-i98D1FjVkq93Q,1en6Vev4v5s
Can't Let You Go (feat. Mike Shorey & Lil' Mo),2014-11-09,224,"['Hip_hop_music', 'Pop_music']",11563853,176468.0,77.0,"['Fabolous', 'Mike Shorey', ""Lil' Mo"", 'Street Dreams', ""Can't Let You Go (feat. Mike Shorey & Lil' Mo)""]",Fabolous - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCws01WszuWPmI8Xs-gIFHOg,EZQFyeTEs80
Like You,2017-02-09,206,['Hip_hop_music'],16967146,236177.0,347.0,"['Bow Wow', 'バウワウ', '寶娃', 'Ciara', 'シアラ', '席亞拉', 'Wanted', 'Like You']",Bow Wow - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCXW4fVa3KN56iCLRcWfG5DQ,_xWeCC5Z59M
"I Need a Girl (Pt. 2) (feat. Loon, Ginuwine & Mario Winans)",2017-04-30,286,"['Hip_hop_music', 'Pop_music']",43557884,408611.0,322.0,"[""Diddy Ginuwine Loon Mario Winans Tammy Ruggieri Bad Boy's 10th Anniversary- The Hits I Need a Girl (Pt. 2) [feat. Loon"", 'Ginuwine & Mario Winans]']",Diddy - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCa7UEhon5aHfncjkOWgwRDA,r0cnQuHLUDU
The Ink Spots - Address Unknown,2012-09-10,178,"['Rhythm_and_blues', 'Soul_music']",741937,14530.0,,"['ink', 'spots', 'address', 'unknown', 'whispering', 'grass', 'bill', 'kenny', 'austin', 'casey', 'if', 'didnt', 'care']",Austin Casey,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCm6vpkSkd3mQ6-C2FVhU1Og,B00wg2o-SG4
That's All She Wrote (feat. Eminem),2017-09-19,319,['Hip_hop_music'],12925101,115908.0,727.0,"['T.I.', 'No', 'Mercy', ""That's"", 'All', 'She', 'Wrote', '(feat.', 'Eminem)']",T.I. - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCwwHxdscieNH0dzWmOwnuqw,9xvSNAozKbw
KLOUD - FOLLOW ME,2020-10-30,298,"['Electronic_music', 'Pop_music']",725038,11790.0,223.0,"['kloud', 'KLOUD', 'kloud autonomy', 'autonomy album', 'kloud autonomy album', 'AUTONOMY', 'follow me', 'kloud follow me']",KLOUD,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCSN8rdkA-rqS6fO1CzgBb6A,LD_ub0d1MTE
Hotel California (Spanish Mix),2020-05-13,347,['Music_of_Latin_America'],1390657,18351.0,16.0,"['Gipsy Kings', 'GIPSY KINGS', 'ジプシーキングス', '吉普賽國王合唱團', 'The Essential Gipsy Kings', 'Hotel California']",Gipsy Kings - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCr9D3wnMkOrlJvwW0UAoyQQ,TN3JUFIo5n4
Werawera,2022-01-27,244,['Hip_hop_music'],19566,147.0,0.0,"['Basta Lion', 'Veloarison Maurizio Loic', 'Saida Mahamodou', 'Werawera']",Basta Lion - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC5JB2o8aONnQk5yus-9apug,CTXPzDLY_u0
DJ Jimmy Jatt - Feeling the Beat ft Wizkid,2016-01-14,223,"['Hip_hop_music', 'Pop_music']",4827256,,1438.0,"['Wizkid', 'Feeling the Beat teaser', 'DJ Jimmy Jatt', 'naija videos', 'Cool dj jimmy jatt', ""Jimmy's features"", 'YBNL', 'Music', 'Video teasers', ""Jimmy's Jump Off"", 'Christmas', 'DJ', 'official videos by jimmy jatt', '#cool', 'naija music 2015', ""Jimmy's collabos"", 'Lil Kesh', 'Viktoh', 'jimmy jatt feeling the beat', 'Nollywood', 'Nigeria', '#JimmyJatt', 'Olamide', 'Wizkid feeling the beat', 'Da Yan Mo', 'Jimmy Jatt', 'Nigerian music', 'Jatt', 'OMG', 'Jimmy Jatt ft Wizkid', '#DJ', 'Performance', 'Jimmy', 'jimmy jatt da yan mo', 'Feeling the Beat']",DJ Jimmy Jatt,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCiMAWD6nB8-1l2FAYBciAqw,s_70uBprpWs
"Giant ""Queen of Downs"" (Mercury,1970)",2011-03-09,213,['Soul_music'],43684,381.0,15.0,"['Giant', 'Queen of Downs', 'rare groove', 'psych', 'OTAKU', 'Ben Velez', 'vinyl']",Ben Velez,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCW77vmDVvp3QsAxkx22uHdQ,Pbhh1VRbGjA
"DryBoy Feat. Clever ""Summer Nights"" (WSHH Exclusive - Official Music Video)",2019-10-04,177,"['Hip_hop_music', 'Pop_music']",645540,12743.0,1097.0,"['worldstarhiphop', 'world star hip hop', 'worldstar', 'world star', 'wshh', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop music', 'music worldstarhiphop', 'worldstar youtube', 'youtube worldstar', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'wshh exclusive', 'Dry Boy', 'DryBoy', 'Clever', 'Summer Nights', 'Come Vibe With Me', 'DryBoy Feat. Clever', 'Dry Boy Feat. Clever', 'WhoIsClever', 'Stick By My Side']",WORLDSTARHIPHOP,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC-yXuc1__OzjwpsJPlxYUCQ,GZ0EKGTS8IU
taratra hazavana Ricky,2009-07-10,378,['Music_of_Latin_America'],755226,1301.0,103.0,"['ricky', 'gasy', 'malagasy', 'nino', 'rojo']",tiaryful,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCatEHDKz9TW-ZRhmLyBBxDg,9S-yo_sEyYw
lalatiana (Ianao namako),2011-08-09,236,[],116872,341.0,13.0,"['lalatiana', 'namana', 'namako']",Mitournesol,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCRfyIBIVbhJ9TnAhmv0XZ9w,ffe6OAEbAGc
Tia t'koa Tovo J'hay (version originale),2015-07-30,230,"['Christian_music', 'Music_of_Latin_America', 'Pop_music']",244304,794.0,61.0,"['tia tokoa', ""tia t'koa"", ""tovo j'hay"", 'vanona', 'teny mamy', 'lazao azy', 'tsy afa-mandao', 'niandry', 'ho anjarako', 'isika ireo', 'mbola hafa', 'zay gasy', 'variete gasy', 'mia gasy', 'rija ramanantoanina', 'shygirlgasy', 'medley gasy', ""medley tovo j'hay"", 'ngidy nanie', 'lalatiana ianao namako', 'pazzapa gasy', ""pazzapa dream'in"", 'ity fokoa tia', 'eric tahiana']",Nostalgie ruisselle,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCr8VOZ4viCIlKsJUj2E-nHw,ETnNMHvPSPI
Fall in Love,2017-02-09,215,['Hip_hop_music'],7684790,65454.0,165.0,"['A Boogie Wit da Hoodie', 'Artist', 'Fall in Love']",A Boogie Wit da Hoodie - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCi-LzW_MRvCI8329s3Gd52A,P0jMzttXel8
Kelly Rajerison - Razandry,2010-09-04,232,"['Pop_music', 'Rock_music']",13144,71.0,11.0,"['musique', 'malgache']",MsKellyGrace,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC_5IdO38_Rih3doF524sT_w,k92RZKUo5c8
ELIDIOT - Tsy mahazaka namagna rôso [Clip officiel 2018],2018-04-26,285,"['Music_of_Latin_America', 'Pop_music']",1411829,2778.0,329.0,"['elidiot', 'tsy mahazaka namana roso', 'vy lava tsy roa', 'magnaniyoh', 'aza mipaipay', 'mario', 'black nadia', 'tence mena', 'flash be', 'fosy jokera', 'mizara karatse', 'folaka la cle', 'lion hill', 'ataova tonga agny', 'big mj', 'na lingi yo', 'celibataire', 'arnaah', 'clip', 'clip gasy', 'vazo', 'malagasy', 'clip 2018', 'clip gasy 2018', 'elidyat', 'shyn', 'denise', 'allo fo', 'boyblack', 'dalvis', 'jazz mmc', 'jerry marcos', 'jean aimé', 'rak roots', 'arione joy', 'tv plus madagascar', 'mada pro', 'LASANY VAZAH', 'tsy ambelako mandeha seule']",Elidiot Officiel,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCSx8E0DQ-AmJRDkvy6i9WpA,_dsd3MXk80s
Tiavina- samoela,2011-09-09,315,[],191672,534.0,70.0,"['Mon', 'Film']",ralebakely,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCiId5qfw-ZUrQ0k-z3JEqmw,ZWoBcyEK0_Y
Tanalahy ny foko_Mahaleo,2010-06-13,296,[],414226,1162.0,122.0,"['Mahaleo', 'Tanalahy', 'ny', 'foko']",MAFYBE61,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC0HN8Wq3EEzK3GF6qKHkdkA,yXs506QBhJY
Fenoamby - Mariage,2011-07-01,415,"['Music_of_Latin_America', 'Pop_music']",1092407,3743.0,131.0,"['fenoamby', 'alako', 'live', 'concert', 'madagascar', 'mariage']",fenoambyofficiel,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCOE6B3xh9A-Q9UBhTTKPiSA,f1Z2UV_k3_U
"Call It Fate, Call It Karma",2014-11-06,205,"['Independent_music', 'Rock_music']",5084774,77078.0,433.0,"['The Strokes 鼓擊樂團 Comedown Machine Call It Fate', 'Call It Karma']",The Strokes - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC8N13xhRG78YQK7Ppc4Ytrg,Txn5-dKLFHg
Luv,2019-02-13,196,"['Electronic_music', 'Hip_hop_music']",89145,1040.0,4.0,"['Trilla Kid', 'Luv']",Trilla Kid - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCPjMRUdOLZulJx1ctFPqmpg,NqywIcbR-Ww
Oliver ~ ssppllaasshhiinn,2022-09-18,172,['Hip_hop_music'],110287,4383.0,520.0,"['oliver francis', 'polo socks', 'wavy', 'wwaavvyy', 'yeenreally', '3 deep', 'good life freestyle', 'AEOU', 'anti grav', 'windows down', 'ozzy', 'gemini', '100k', 'chernobyl', 'trust', 'sonic', 'the mud', 'new years day', 'yeat', 'out the way', 'yeat out the way', 'lyfe', 'yeat lyfe']",Oliver Francis,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCqwoo_xmEHKXIKqKpYMqXNQ,Ch5C6LVqoFk
550,2022-09-01,155,['Hip_hop_music'],44990,587.0,1.0,"['Oliver Francis', 'Hijinks', '550']",Oliver Francis - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCcEuoC2iZ8C1i-aTwuAZ49Q,WeC3mY3Raw0
Open Spaces,2019-08-15,207,"['Electronic_music', 'Pop_music']",962775,13157.0,11.0,"['Just A Gent', 'Nevve', 'Open Spaces']",Just A Gent - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCwT6Kkdr0nXd2NHvhPb-W_g,e5X6Gor4aks
Kuzola,2019-05-02,236,"['Electronic_music', 'Hip_hop_music', 'Music_of_Latin_America', 'Pop_music']",380286,6015.0,8.0,"['Pongo', 'Baia', 'Kuzola']",Pongo - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCe9dfejKUpDL1-vKh_Gb-5A,jIqywX1Xp_8
Call Me When You Can,2020-12-25,231,['Independent_music'],476485,6508.0,1.0,"['Yxng Davi', 'Call Me When You Can']",Yxng Davi - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCsOGcymMrVs6by_R7Q8WA1A,Ux4mLF2ZrMM
Jupiter & Mars,2022-04-21,197,['NaN'],148933,3409.0,0.0,"['ARDN', 'Jupiter & Mars']",ARDN - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCsJFb8tuc8_b4MNgq2kxmRg,3ChOFqdYrkk
isho,2021-09-16,185,['NaN'],405862,5805.0,0.0,"['SadBoyProlific', 'isho']",SadBoyProlific - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCfOZS29liUb6Mpr-Z6kpBhg,7VmZMf90wzU
Catch 22 (feat. Anne-Marie),2018-05-17,222,"['Hip_hop_music', 'Pop_music']",1145109,9912.0,5.0,"['Illy', 'Anne-Marie', 'Two Degrees', 'Catch 22 (feat. Anne-Marie)']",Illy - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCmL_7IWeHCp-fC31XgtZk7Q,TswPuQJJLqU
Beautiful Girls Remix,2017-01-25,211,"['Hip_hop_music', 'Pop_music', 'Reggae']",185558,2464.0,12.0,"['Sean Kingston', 'ショーンキングストン', '尚金斯頓', 'Fabolous', ""Lil' Boosie"", 'Beautiful Girls', 'Beautiful Girls Remix']",Sean Kingston - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCew2o2ZxFMBSQHTqI7eQCjQ,5mmXni0i1bw
Heartbreaks,2019-04-20,190,"['Hip_hop_music', 'Independent_music']",1961181,23238.0,63.0,"['Josh a', 'Iamjakehill', 'Heartbreaks']",Josh A - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC5ZNCVYSEKqKE3VcKUEWGaw,czIclcF5ad0
this is bs.,2021-05-20,203,"['Hip_hop_music', 'Pop_music']",602166,8566.0,0.0,"['Skinny Atlas', 'Laeland', 'Snøw', 'this is bs.']",Skinny Atlas - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCejWTqkbfAVjlXnhuRwT-Rg,NBMEWHvpN0A
Escape,2020-04-23,210,"['Electronic_music', 'Hip_hop_music', 'Rhythm_and_blues', 'Soul_music']",237796,2774.0,19.0,"['Akon', 'WizKid', 'Escape']",Akon - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCRWV7T1N1UFFYsiiEAoUbFw,5jIUOP4pLmw
Sur le coté,2021-08-20,198,"['Music_of_Latin_America', 'Pop_music']",2461,37.0,0.0,"['Sandia chouchou', 'Ngo Njock Tam Sir Junior', 'Ouattara Awa Sandia', 'NGO NJOCK TAM SIR JUNIOR', 'Sur le coté']",sandia chouchou - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCj2DzzS-MQs6mip8fEXSMGg,Oq_puRO-Xts
Orobo,2015-06-23,197,"['Hip_hop_music', 'Music_of_Latin_America']",157403,1137.0,0.0,"['Toofan', 'Barabas', 'Masta Just', 'Overdose', 'Orobo']",Toofan - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCXU-ZQdmyuNk_I9V_clJIeQ,yyETuTYzoos
Inama,2019-05-03,210,"['Hip_hop_music', 'Pop_music']",2167486,10565.0,7.0,"['Diamond Platnumz', 'Fally Ipupa', 'Inama']",Diamond Platnumz - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC-r66BSJLacSC-WCrE2rXlw,k3LTgOFRfTg
Hero,2021-01-07,230,['Electronic_music'],35860,13.0,0.0,"['Dj Atalantis', 'Sunset', 'Hero']",Dj Atalantis - Topic,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC2LmH8bXXoiNUft6sp5y75A,ekMmfT-914s
Dj Shark - In My Bed (Kizomba Remix),2020-11-24,233,"['Electronic_music', 'Hip_hop_music', 'Music_of_Latin_America', 'Pop_music', 'Rhythm_and_blues', 'Soul_music']",176509,1835.0,12.0,"['djshark', 'inmybed', 'rotimi', 'kizomba', 'urbankiz', 'tarraxa', 'tarraxo']",Dj Shark,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UC1Sm56KVSlOrdnjm3ZucjrA,GvKOxa4zD5A
Jambe An Riddim,2015-06-23,958,"['Electronic_music', 'Music_of_Latin_America', 'Pop_music', 'Reggae']",253701,2488.0,101.0,"['virtual dj 7', 'JambeAn Riddim']",m_billyk,(2022) AUTUMN,PL3vg9bEaC1nqDtNXFqriPYtqnf1_ewnFn,UCHbLSwh1YAg5PCLT17flq4w,4G4ci06ooFs
Tieduprightnow,2018-04-26,250,['Independent_music'],7398258,89994.0,64.0,"['Parcels', 'Tieduprightnow']",Parcels - Topic,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UC_B1BK2QxBgrEu4o4H6i-PQ,JYHH0ogYN8M
LJO -  Ino Tianô ? 2021,2021-03-26,251,"['Christian_music', 'Hip_hop_music', 'Pop_music', 'Reggae']",2846921,8149.0,282.0,"['Malagasy', 'ljo', '2021', 'telechargement', 'gasy', 'afrobeats', 'afro pop']",Ljo Officiel,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCFx662gJ4U6x3Ps_8DWN11g,B4eEnfCCmfw
Joudas-Rude gasy (Official audio) 🔥,2019-01-26,206,"['Electronic_music', 'Hip_hop_music', 'Pop_music', 'Reggae']",52642,352.0,0.0,,Joudas,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCHautJs3U_AOlecs6agyD6g,SbhzRBRZfhU
Joudas - Agnilanao (Official video),2018-12-21,206,"['Hip_hop_music', 'Pop_music', 'Reggae']",152343,814.0,0.0,"['Joudas', 'Efa anao', 'Marina', 'Mad Max', 'Dancehall', 'Malagasy', 'Marley', 'Aleo izy andeha', 'love', 'fitiavana', 'Tamaga', 'tamatave', 'Dancehall gasy', 'Jason deroulo', 'Jeneral', 'Jeneral joudas', 'newz', 'news', 'Tsofa rano', 'Izy', 'Joudas izy', 'Melobeats']",Joudas,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCHautJs3U_AOlecs6agyD6g,zpZFSJCymkw
Nasty C & Runtown - Said,2017-12-15,228,"['Hip_hop_music', 'Pop_music']",26176637,162977.0,5868.0,"['Nasty C', 'Runtown', 'NastyC', 'Nasty', 'Mabala Noise', 'Mabala', 'Nasty C X Runtown', 'Coke Studio Africa']",Coke Studio Africa,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCABZrkBsGdCRGpibJOkKKmw,nStTSRdaZRI
In the Shadow of the Valley,2021-08-19,185,['Country_music'],541082,7500.0,0.0,"['Bing Nathan Don Burnham Rick Dougherty Chuck Aronson Best of Country & Western', 'Vol. 2 In the Shadow of the Valley']",Bing Nathan - Topic,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCZzJFUZ-JNxmVgFKThmFwAg,R0I2KhBUJww
Lagos to Kampala,2019-10-28,215,['Hip_hop_music'],574915,2954.0,1.0,"['Runtown', 'WizKid', 'Ghetto University', 'Lagos to Kampala']",Runtown - Topic,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UC-WeCFg7soCkDP9F15nVdSA,kIQh9OiziDc
Lion Hill - Miangavy (Visualizer),2021-05-28,264,"['Music_of_Latin_America', 'Pop_music']",546781,2549.0,110.0,"['Lion hill', 'Lyric', '2021', 'Ninao', 'Nouveauté', 'Gasy', 'Afro', 'Beats', 'New', 'Afropop']",Lion Hill,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCCLmkH5Yq40MLlrTuAo_hnw,AO3qbxCL8-Y
Alhaji (Can't Hear You) (Remix) (feat. Runtown),2017-01-25,216,"['Electronic_music', 'Hip_hop_music', 'Pop_music']",201810,1398.0,0.0,"['Illbliss', ""Alhaji (Can't Hear You) [Remix] (feat. Runtown)""]",Illbliss - Topic,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCgB4W2Sf75-nCJJMLdyOhyw,n_tJlr6WJaw
comethru,2018-09-21,182,['Pop_music'],56280247,359297.0,91.0,"['Jeremy Zucker ジェレミーザッカー ジェレミー・ザッカー summer', 'comethru カムスルー']",Jeremy Zucker - Topic,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UC4FxRR1ZZcap_CY6fTQUU3g,X1R7SrjI_o8
Lion Hill - Miala tsigny [Official Audio] Nouveauté Gasy 2017,2017-05-08,305,"['Hip_hop_music', 'Pop_music']",314498,814.0,51.0,"['lion hill', 'lion hill miala tsigny', 'miala tsigny', 'lion hill 2017', 'nouveauté gasy 2017', 'lion hill audio', 'lion hill audio 2017']",STAR Picture,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UC2kRsPaT8KHyEiC4rny00Ig,ithQYKuP_Ys
Malm Martiora - Mpivahiny,2015-06-10,243,"['Hip_hop_music', 'Pop_music']",239527,787.0,23.0,"['Martiora freedom', 'Malm Mpivahiny']",MartioraFreedomOfficial,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UC5OlDZRG7HXcyC301xd5dLA,A7vTirfnsq8
Ny Hakantony - RAK ROOTS_2017,2017-01-29,204,"['Music_of_Asia', 'Pop_music']",706552,2256.0,108.0,,Rak Roots Vibes,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCnt7TFgyE5pY3YehWL4uoFg,zpSU-RAaBg0
Arione Joy - Badman (© 2017),2017-05-24,223,"['Hip_hop_music', 'Pop_music']",1616679,3822.0,214.0,"['Arione Joy', 'badman', 'arivony Fetra', 'Patrick Razanatsimba']",Arione joy,(2022) SUMMER,PL3vg9bEaC1no_2vrzSpapUA5WSxtwgZxf,UCQQbVZ25JZd2Be1jcHxm4bg,Ly24Y_ZfbnY
